,INDICATOR_ID,COUNTRY_ID,YEAR,VALUE,MAGNITUDE,QUALIFIER,TYPE,METADATA,COUNTRY_NAME_EN,INDICATOR_LABEL_EN
6484,NART.1.RUR.F,TZA,2021,92.03798675537108,,,Source:Data sources,Tanzania High Frequency Welfare Monitoring Phone Survey 2021. The survey collected data on school attendance for age 4-18.,United Republic of Tanzania,"Total net attendance rate, primary, rural, female (%)"
10119,NART.1.RUR.F.WPIA,TZA,2015,0.7324600219726562,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary education, rural, female, adjusted wealth parity index (WPIA)"
5694,NART.1.RUR.GPIA,TZA,2021,1.019970059394836,,,Source:Data sources,Tanzania High Frequency Welfare Monitoring Phone Survey 2021. The survey collected data on school attendance for age 4-18.,United Republic of Tanzania,"Total net attendance rate, primary education, rural, adjusted gender parity index (GPIA)"
4384,NART.1.RUR.M,TZA,2021,90.19991302490234,,,Source:Data sources,Tanzania High Frequency Welfare Monitoring Phone Survey 2021. The survey collected data on school attendance for age 4-18.,United Republic of Tanzania,"Total net attendance rate, primary, rural, male  (%)"
9255,NART.1.RUR.M.WPIA,TZA,2015,0.6785200238227844,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary education, rural, male, adjusted wealth parity index (WPIA)"
3525,NART.1.RUR.Q1,TZA,2015,66.88567352294922,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, rural, poorest quintile, both sexes (%)"
3028,NART.1.RUR.Q1.F,TZA,2015,68.15300750732422,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, rural, poorest quintile, female (%)"
6717,NART.1.RUR.Q1.GPIA,TZA,2015,1.036649942398071,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary education, rural, poorest quintile, adjusted gender parity index (GPIA)"
5709,NART.1.RUR.Q1.M,TZA,2015,65.65543365478516,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, rural, poorest quintile, male (%)"
11638,NART.1.RUR.Q2,TZA,2015,77.5682601928711,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, rural, second quintile, both sexes (%)"
1784,NART.1.RUR.Q2.F,TZA,2015,82.76112365722656,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, rural, second quintile, female (%)"
5715,NART.1.RUR.Q2.GPIA,TZA,2015,1.126129984855652,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary education, rural, second quintile, adjusted gender parity index (GPIA)"
2641,NART.1.RUR.Q2.M,TZA,2015,72.32269287109375,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, rural, second quintile, male (%)"
7216,NART.1.RUR.Q3,TZA,2015,87.4752426147461,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, rural, middle quintile, both sexes (%)"
5721,NART.1.RUR.Q3.F,TZA,2015,88.53707122802734,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, rural, middle quintile, female (%)"
845,NART.1.RUR.Q3.GPIA,TZA,2015,1.024680018424988,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary education, rural, middle quintile, adjusted gender parity index (GPIA)"
2636,NART.1.RUR.Q3.M,TZA,2015,86.35192108154297,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, rural, middle quintile, male (%)"
2956,NART.1.RUR.Q4,TZA,2015,92.15975189208984,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, rural, fourth quintile, both sexes (%)"
6941,NART.1.RUR.Q4.F,TZA,2015,94.00540924072266,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, rural, fourth quintile, female (%)"
4164,NART.1.RUR.Q4.GPIA,TZA,2015,1.039530038833618,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary education, rural, fourth quintile, adjusted gender parity index (GPIA)"
5426,NART.1.RUR.Q4.M,TZA,2015,90.28961181640624,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, rural, fourth quintile, male (%)"
5735,NART.1.RUR.Q5,TZA,2015,94.70011138916016,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, rural, richest quintile, both sexes (%)"
5887,NART.1.RUR.Q5.F,TZA,2015,93.04708862304688,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, rural, richest quintile, female (%)"
5212,NART.1.RUR.Q5.GPIA,TZA,2015,0.9616000056266784,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary education, rural, richest quintile, adjusted gender parity index (GPIA)"
2170,NART.1.RUR.Q5.M,TZA,2015,96.76310729980467,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, rural, richest quintile, male (%)"
114,NART.1.RUR.WPIA,TZA,2015,0.7062900066375732,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary education, rural, adjusted wealth parity index (WPIA)"
860,NART.1.URB,TZA,2021,95.96822357177734,,,Source:Data sources,Tanzania High Frequency Welfare Monitoring Phone Survey 2021. The survey collected data on school attendance for age 4-18.,United Republic of Tanzania,"Total net attendance rate, primary, urban, both sexes (%)"
7702,NART.1.URB.F,TZA,2021,96.16470336914064,,,Source:Data sources,Tanzania High Frequency Welfare Monitoring Phone Survey 2021. The survey collected data on school attendance for age 4-18.,United Republic of Tanzania,"Total net attendance rate, primary, urban, female (%)"
5939,NART.1.URB.F.WPIA,TZA,2015,0.8995500206947327,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary education, urban, female, adjusted wealth parity index (WPIA)"
11500,NART.1.URB.GPIA,TZA,2021,1.004310011863708,,,Source:Data sources,Tanzania High Frequency Welfare Monitoring Phone Survey 2021. The survey collected data on school attendance for age 4-18.,United Republic of Tanzania,"Total net attendance rate, primary education, urban, adjusted gender parity index (GPIA)"
10705,NART.1.URB.M,TZA,2021,95.75015258789064,,,Source:Data sources,Tanzania High Frequency Welfare Monitoring Phone Survey 2021. The survey collected data on school attendance for age 4-18.,United Republic of Tanzania,"Total net attendance rate, primary, urban, male  (%)"
5766,NART.1.URB.M.WPIA,TZA,2015,0.721310019493103,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary education, urban, male, adjusted wealth parity index (WPIA)"
10646,NART.1.URB.Q1,TZA,2015,76.37418365478516,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, urban, poorest quintile, both sexes (%)"
8146,NART.1.URB.Q1.F,TZA,2015,83.29287719726562,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, urban, poorest quintile, female (%)"
408,NART.1.URB.Q1.GPIA,TZA,2015,1.171110033988953,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary education, urban, poorest quintile, adjusted gender parity index (GPIA)"
4824,NART.1.URB.Q1.M,TZA,2015,69.0402603149414,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, urban, poorest quintile, male (%)"
1776,NART.1.URB.Q2,TZA,2015,91.31950378417967,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, urban, second quintile, both sexes (%)"
11715,NART.1.URB.Q2.F,TZA,2015,93.8557586669922,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, urban, second quintile, female (%)"
412,NART.1.URB.Q2.GPIA,TZA,2015,1.052929997444153,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary education, urban, second quintile, adjusted gender parity index (GPIA)"
1223,NART.1.URB.Q2.M,TZA,2015,88.88825988769531,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, urban, second quintile, male (%)"
11231,NART.1.URB.Q3,TZA,2015,81.78534698486328,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, urban, middle quintile, both sexes (%)"
2896,NART.1.URB.Q3.F,TZA,2015,88.05284118652344,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary, urban, middle quintile, female (%)"
3844,NART.1.URB.Q3.GPIA,TZA,2015,1.157009959220886,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Total net attendance rate, primary education, urban, middle quintile, adjusted gender parity index (GPIA)"
